time,resultDescription
2025-06-21T14:38:54.1854787Z,"2025-06-21 14:38:54,185 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-22T12:06:14.2168091Z,"2025-06-22 12:06:14,137 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T05:55:36.3206538Z,"2025-06-23 05:55:36,319 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T07:05:15.2698482Z,"2025-06-23 07:05:15,246 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T07:05:54.5299154Z,"2025-06-23 07:05:54,529 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T07:06:43.7899043Z,"2025-06-23 07:06:43,789 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T07:07:17.7918104Z,"2025-06-23 07:07:17,791 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T07:35:02.9885702Z,"2025-06-23 07:35:02,970 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T08:00:48.1509581Z,"2025-06-23 08:00:48,121 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T08:04:09.6523094Z,"2025-06-23 08:04:09,652 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T08:17:40.0457491Z,"2025-06-23 08:17:40,025 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T08:20:31.4066687Z,"2025-06-23 08:20:31,399 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T08:22:05.3552211Z,"2025-06-23 08:22:05,326 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-06-23T08:23:41.6460638Z,"2025-06-23 08:23:41,645 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-06-23T08:24:05.1164403Z,"2025-06-23 08:24:05,114 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T08:24:36.5382565Z,"2025-06-23 08:24:36,527 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T08:30:48.1590578Z,"2025-06-23 08:30:48,124 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T09:12:41.8837552Z,"2025-06-23 09:12:41,863 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T09:15:32.0853834Z,"2025-06-23 09:15:32,085 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T09:15:56.3438078Z,"2025-06-23 09:15:56,341 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T09:16:20.3940071Z,"2025-06-23 09:16:20,384 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T09:17:06.7643456Z,"2025-06-23 09:17:06,755 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T09:17:39.2972623Z,"2025-06-23 09:17:39,297 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T09:30:39.8769184Z,"2025-06-23 09:30:39,868 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T09:58:20.5788478Z,"2025-06-23 09:58:20,508 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T11:02:23.4339102Z,"2025-06-23 11:02:23,397 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T11:05:38.5978961Z,"2025-06-23 11:05:38,594 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T11:07:16.3124055Z,"2025-06-23 11:07:16,312 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T11:49:40.3305733Z,"2025-06-23 11:49:40,296 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T11:53:46.0055671Z,"2025-06-23 11:53:46,005 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T11:58:03.9526542Z,"2025-06-23 11:58:03,952 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:02:12.3207145Z,"2025-06-23 12:02:12,320 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T12:03:04.4344177Z,"2025-06-23 12:03:04,434 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:13:42.3008414Z,"2025-06-23 12:13:42,300 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:14:08.5801267Z,"2025-06-23 12:14:07,756 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:16:45.1116395Z,"2025-06-23 12:16:45,110 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:17:06.8994673Z,"2025-06-23 12:17:06,899 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:19:48.9444376Z,"2025-06-23 12:19:47,422 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T12:34:54.0079687Z,"2025-06-23 12:34:52,689 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T12:36:58.8674697Z,"2025-06-23 12:36:58,867 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:37:38.5731686Z,"2025-06-23 12:37:38,570 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:52:21.0770234Z,"2025-06-23 12:52:21,071 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:53:32.5540496Z,"2025-06-23 12:53:32,553 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T12:58:24.3316873Z,"2025-06-23 12:58:24,331 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:11:03.718879Z,"2025-06-23 13:11:03,712 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:11:28.1499548Z,"2025-06-23 13:11:28,149 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:12:37.7370279Z,"2025-06-23 13:12:37,736 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:12:59.7279786Z,"2025-06-23 13:12:59,727 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:13:17.7008811Z,"2025-06-23 13:13:17,700 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:15:02.5423691Z,"2025-06-23 13:15:02,541 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T13:16:09.04829Z,"2025-06-23 13:16:09,045 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T13:16:59.5982804Z,"2025-06-23 13:16:59,598 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:32:31.9116968Z,"2025-06-23 13:32:31,868 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T13:35:55.0110869Z,"2025-06-23 13:35:55,010 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:36:37.2758644Z,"2025-06-23 13:36:37,267 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T13:37:21.9467733Z,"2025-06-23 13:37:21,941 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T13:42:43.7366404Z,"2025-06-23 13:42:43,726 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T13:49:43.5270466Z,"2025-06-23 13:49:43,526 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T13:52:18.8491442Z,"2025-06-23 13:52:18,848 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T13:56:55.3603172Z,"2025-06-23 13:56:55,359 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T14:09:10.7714778Z,"2025-06-23 14:09:10,765 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T14:10:16.9082717Z,"2025-06-23 14:10:16,905 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-23T14:15:21.4416623Z,"2025-06-23 14:15:21,441 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T14:58:42.6237704Z,"2025-06-23 14:58:42,590 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T15:01:53.3666969Z,"2025-06-23 15:01:53,357 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T15:02:32.092499Z,"2025-06-23 15:02:32,091 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T15:12:44.7665888Z,"2025-06-23 15:12:44,758 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-23T16:35:16.7419044Z,"2025-06-23 16:35:16,731 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T16:35:49.038255Z,"2025-06-23 16:35:48,230 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T16:36:18.7043556Z,"2025-06-23 16:36:18,704 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T16:37:07.2170741Z,"2025-06-23 16:37:07,210 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T16:56:48.0750871Z,"2025-06-23 16:56:48,065 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-23T16:57:12.0712995Z,"2025-06-23 16:57:12,071 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-23T16:57:43.562837Z,"2025-06-23 16:57:43,562 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-23T17:25:50.0832138Z,"2025-06-23 17:25:50,041 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T17:26:22.7279155Z,"2025-06-23 17:26:22,727 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T17:26:53.5736981Z,"2025-06-23 17:26:53,571 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T18:17:55.9816904Z,"2025-06-23 18:17:55,856 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-23T18:19:50.3294458Z,"2025-06-23 18:19:50,329 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T05:57:25.707604Z,"2025-06-24 05:57:25,647 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T06:02:10.4724846Z,"2025-06-24 06:02:10,465 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T06:02:36.0435642Z,"2025-06-24 06:02:36,043 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T06:02:53.9169178Z,"2025-06-24 06:02:53,914 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T06:03:18.7369812Z,"2025-06-24 06:03:18,736 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-24T06:05:00.2754986Z,"2025-06-24 06:05:00,264 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-24T06:50:49.8986317Z,"2025-06-24 06:50:47,427 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T06:52:33.4003864Z,"2025-06-24 06:52:33,391 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T06:53:23.7253521Z,"2025-06-24 06:53:23,725 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T07:01:13.9084006Z,"2025-06-24 07:01:13,887 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-24T07:24:19.6862423Z,"2025-06-24 07:24:19,661 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T07:27:29.3175867Z,"2025-06-24 07:27:29,312 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T07:54:39.199339Z,"2025-06-24 07:54:39,158 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T07:57:21.7728688Z,"2025-06-24 07:57:21,771 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T07:58:16.6580285Z,"2025-06-24 07:58:16,657 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T08:03:16.4707007Z,"2025-06-24 08:03:16,448 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T08:04:17.5344189Z,"2025-06-24 08:04:17,533 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T08:33:57.0719584Z,"2025-06-24 08:33:57,057 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T09:03:59.5559918Z,"2025-06-24 09:03:59,540 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T09:08:05.5388443Z,"2025-06-24 09:08:05,538 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T09:33:19.5271643Z,"2025-06-24 09:33:19,514 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T09:51:24.0838507Z,"2025-06-24 09:51:24,072 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T11:32:24.0396662Z,"2025-06-24 11:32:24,015 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T11:39:07.9359302Z,"2025-06-24 11:39:07,935 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T11:39:44.8727219Z,"2025-06-24 11:39:44,872 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T11:40:35.0580998Z,"2025-06-24 11:40:35,057 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T11:40:50.2630994Z,"2025-06-24 11:40:50,258 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T11:41:36.3364994Z,"2025-06-24 11:41:36,336 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T11:43:11.5030884Z,"2025-06-24 11:43:09,458 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T11:43:38.1560302Z,"2025-06-24 11:43:38,155 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T11:43:48.1998815Z,"2025-06-24 11:43:48,194 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T11:49:03.9276917Z,"2025-06-24 11:49:03,927 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T11:57:58.4384627Z,"2025-06-24 11:57:58,438 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T12:04:11.8909093Z,"2025-06-24 12:04:11,889 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T12:35:56.522446Z,"2025-06-24 12:35:56,520 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-24T13:08:31.7803124Z,"2025-06-24 13:08:31,737 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-24T13:11:21.9585725Z,"2025-06-24 13:11:21,958 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-24T13:11:43.9023907Z,"2025-06-24 13:11:43,900 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-06-24T13:18:51.0769208Z,"2025-06-24 13:18:51,075 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T13:19:58.9867822Z,"2025-06-24 13:19:58,986 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-06-24T14:01:33.7959011Z,"2025-06-24 14:01:33,731 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T14:15:51.0874118Z,"2025-06-24 14:15:51,087 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T14:20:52.3230008Z,"2025-06-24 14:20:52,319 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T14:21:50.4669476Z,"2025-06-24 14:21:50,466 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T14:47:16.473817Z,"2025-06-24 14:47:16,415 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T14:50:48.7766707Z,"2025-06-24 14:50:48,767 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-24T17:13:08.0355643Z,"2025-06-24 17:13:08,020 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T05:58:06.8918134Z,"2025-06-25 05:58:06,883 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T06:49:53.0909447Z,"2025-06-25 06:49:53,089 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-25T07:52:08.3127043Z,"2025-06-25 07:52:08,301 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T07:56:21.7761298Z,"2025-06-25 07:56:21,775 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T08:20:56.5624856Z,"2025-06-25 08:20:56,514 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T08:22:48.1520935Z,"2025-06-25 08:22:47,342 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T10:14:33.43037Z,"2025-06-25 10:14:33,349 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T10:53:22.361056Z,"2025-06-25 10:53:22,334 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T11:37:48.8530977Z,"2025-06-25 11:37:48,066 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T11:47:30.6716491Z,"2025-06-25 11:47:30,665 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T11:56:45.957685Z,"2025-06-25 11:56:45,957 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T11:56:53.8157895Z,"2025-06-25 11:56:53,814 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T11:58:24.2385571Z,"2025-06-25 11:58:24,236 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-25T12:03:45.7271819Z,"2025-06-25 12:03:45,714 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T12:19:41.7656145Z,"2025-06-25 12:19:41,749 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T12:20:00.8722419Z,"2025-06-25 12:20:00,872 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T12:21:00.6068962Z,"2025-06-25 12:21:00,606 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T12:31:39.787792Z,"2025-06-25 12:31:39,787 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T12:32:50.7409895Z,"2025-06-25 12:32:50,740 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T12:35:24.3313547Z,"2025-06-25 12:35:24,331 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T12:57:54.2037549Z,"2025-06-25 12:57:54,203 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T12:59:22.9765212Z,"2025-06-25 12:59:22,975 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T13:01:19.9163048Z,"2025-06-25 13:01:19,915 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T13:24:48.9439794Z,"2025-06-25 13:24:48,928 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
