"TimeGenerated [UTC]",ResultDescription
"11/11/2025, 10:09:13.123 AM","2025-11-11 10:09:13,123 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 4:49:05.344 PM","2025-11-11 16:49:05,343 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 4:50:25.006 PM","2025-11-11 16:50:25,005 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 6:53:05.318 AM","2025-11-11 06:53:05,309 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 6:56:52.911 AM","2025-11-11 06:56:52,911 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
"11/11/2025, 6:58:43.911 AM","2025-11-11 06:58:43,911 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/11/2025, 7:12:57.571 AM","2025-11-11 07:12:57,571 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 7:13:45.926 AM","2025-11-11 07:13:45,926 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 7:19:07.293 AM","2025-11-11 07:19:07,293 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/11/2025, 8:32:01.717 AM","2025-11-11 08:32:01,717 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 8:33:02.471 AM","2025-11-11 08:33:02,471 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 4:12:44.376 PM","2025-11-11 16:12:44,376 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 10:47:57.883 AM","2025-11-11 10:47:57,883 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 11:02:01.827 AM","2025-11-11 11:02:01,826 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 11:05:38.161 AM","2025-11-11 11:05:38,161 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/11/2025, 11:07:13.514 AM","2025-11-11 11:07:13,511 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/11/2025, 11:09:15.453 AM","2025-11-11 11:09:15,452 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 11:11:35.917 AM","2025-11-11 11:11:35,917 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 11:15:18.817 AM","2025-11-11 11:15:18,817 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 1:05:53.708 PM","2025-11-11 13:05:53,698 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 1:39:28.799 PM","2025-11-11 13:39:28,798 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 2:04:31.569 PM","2025-11-11 14:04:31,569 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 2:20:31.336 PM","2025-11-11 14:20:31,336 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 2:20:42.747 PM","2025-11-11 14:20:42,747 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 2:22:43.031 PM","2025-11-11 14:22:43,031 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 2:36:38.464 PM","2025-11-11 14:36:38,463 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 2:50:41.639 PM","2025-11-11 14:50:41,638 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/11/2025, 2:58:15.551 PM","2025-11-11 14:58:15,550 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 3:07:10.414 PM","2025-11-11 15:07:10,411 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 3:22:19.222 PM","2025-11-11 15:22:19,221 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 3:24:35.582 PM","2025-11-11 15:24:35,582 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/11/2025, 3:26:37.829 PM","2025-11-11 15:26:37,828 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/29/2025, 11:07:42.565 AM","2025-11-29 11:07:42,564 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/29/2025, 1:33:26.583 PM","2025-11-29 13:33:26,583 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/29/2025, 8:49:43.249 AM","2025-11-29 08:49:43,249 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/29/2025, 11:16:42.811 AM","2025-11-29 11:16:42,811 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/28/2025, 8:20:02.853 AM","2025-11-28 08:20:02,852 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/28/2025, 8:22:02.322 AM","2025-11-28 08:22:02,322 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/28/2025, 9:19:03.545 AM","2025-11-28 09:19:03,544 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/29/2025, 6:38:46.547 AM","2025-11-29 06:38:46,524 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/28/2025, 12:31:31.284 PM","2025-11-28 12:31:31,283 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/28/2025, 8:04:09.516 AM","2025-11-28 08:04:09,483 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/28/2025, 8:07:10.790 AM","2025-11-28 08:07:10,789 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/28/2025, 9:53:19.108 AM","2025-11-28 09:53:19,108 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/28/2025, 9:53:57.201 AM","2025-11-28 09:53:57,200 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/28/2025, 11:20:07.014 AM","2025-11-28 11:20:07,014 - INFO - src.routes.routes - Model: gpt-5-nano | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
"11/28/2025, 1:23:58.936 PM","2025-11-28 13:23:58,935 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/28/2025, 4:26:53.410 PM","2025-11-28 16:26:53,409 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/28/2025, 8:09:51.311 AM","2025-11-28 08:09:51,310 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/3/2025, 1:07:16.906 PM","2025-11-03 13:07:16,901 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 1:48:10.326 PM","2025-11-03 13:48:10,325 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/3/2025, 1:50:17.391 PM","2025-11-03 13:50:17,391 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 1:50:40.591 PM","2025-11-03 13:50:40,590 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 1:52:09.456 PM","2025-11-03 13:52:09,445 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 1:55:16.350 PM","2025-11-03 13:55:16,350 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 1:55:46.942 PM","2025-11-03 13:55:46,942 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 1:56:49.403 PM","2025-11-03 13:56:49,403 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 9:32:12.910 AM","2025-11-03 09:32:12,909 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 9:40:32.137 AM","2025-11-03 09:40:32,137 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 3:59:34.033 PM","2025-11-03 15:59:34,033 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 4:01:10.298 PM","2025-11-03 16:01:10,298 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 4:03:52.856 PM","2025-11-03 16:03:52,855 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 4:06:07.196 PM","2025-11-03 16:06:07,196 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 4:10:22.035 PM","2025-11-03 16:10:22,035 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 7:17:20.237 AM","2025-11-03 07:17:20,223 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 7:33:09.545 AM","2025-11-03 07:33:09,545 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 7:45:21.660 AM","2025-11-03 07:45:21,654 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 7:48:29.521 AM","2025-11-03 07:48:29,519 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 7:50:16.817 AM","2025-11-03 07:50:16,816 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 8:05:49.108 AM","2025-11-03 08:05:49,108 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/3/2025, 8:08:58.589 AM","2025-11-03 08:08:58,588 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/3/2025, 8:12:01.175 AM","2025-11-03 08:12:01,175 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 8:20:35.359 AM","2025-11-03 08:20:35,359 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
"11/3/2025, 8:21:12.236 AM","2025-11-03 08:21:12,236 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 2:38:41.707 PM","2025-11-03 14:38:41,707 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 2:39:58.685 PM","2025-11-03 14:39:58,684 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 2:52:34.041 PM","2025-11-03 14:52:34,041 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 9:44:34.029 AM","2025-11-03 09:44:34,029 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 9:47:51.690 AM","2025-11-03 09:47:51,690 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 10:21:18.124 AM","2025-11-03 10:21:18,122 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 10:44:08.363 AM","2025-11-03 10:44:08,363 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/3/2025, 12:09:19.800 PM","2025-11-03 12:09:19,800 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 12:11:50.958 PM","2025-11-03 12:11:50,958 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 5:17:32.916 PM","2025-11-03 17:17:32,916 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 5:23:43.825 PM","2025-11-03 17:23:43,825 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/3/2025, 6:06:38.694 PM","2025-11-03 18:06:38,694 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
"11/25/2025, 9:27:08.559 AM","2025-11-25 09:27:08,558 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 9:30:46.056 AM","2025-11-25 09:30:46,055 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 10:42:55.246 AM","2025-11-25 10:42:55,246 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 8:53:55.730 AM","2025-11-25 08:53:55,730 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 7:00:27.767 AM","2025-11-25 07:00:27,738 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 8:27:01.581 AM","2025-11-25 08:27:01,580 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 9:47:05.507 AM","2025-11-25 09:47:05,507 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 9:50:52.926 AM","2025-11-25 09:50:52,926 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 4:03:26.364 PM","2025-11-25 16:03:26,364 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 9:05:14.883 AM","2025-11-25 09:05:14,883 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 4:05:42.670 PM","2025-11-25 16:05:42,669 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 10:57:36.425 AM","2025-11-25 10:57:36,425 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 12:18:01.339 PM","2025-11-25 12:18:01,339 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:20:01.531 PM","2025-11-25 12:20:01,531 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:52:12.463 PM","2025-11-25 12:52:12,462 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:53:31.204 PM","2025-11-25 12:53:31,203 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:31:29.376 PM","2025-11-25 12:31:29,376 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:54:02.024 PM","2025-11-25 12:54:02,016 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:54:43.757 PM","2025-11-25 12:54:43,757 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 12:57:09.867 PM","2025-11-25 12:57:09,866 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 1:08:05.222 PM","2025-11-25 13:08:05,222 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:22:20.787 PM","2025-11-25 13:22:20,787 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:24:10.306 PM","2025-11-25 13:24:10,306 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:25:00.112 PM","2025-11-25 13:25:00,112 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
"11/25/2025, 2:44:03.478 PM","2025-11-25 14:44:03,476 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 4:20:23.624 PM","2025-11-25 16:20:23,624 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:09:48.028 PM","2025-11-25 13:09:48,028 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:50:21.435 PM","2025-11-25 13:50:21,434 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:51:36.804 PM","2025-11-25 13:51:36,804 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 2:32:08.568 PM","2025-11-25 14:32:08,568 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 3:24:13.886 PM","2025-11-25 15:24:13,886 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 3:26:47.887 PM","2025-11-25 15:26:47,886 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 3:58:39.091 PM","2025-11-25 15:58:39,090 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 10:41:35.488 AM","2025-11-25 10:41:35,487 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 10:45:34.673 AM","2025-11-25 10:45:34,673 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
"11/25/2025, 12:33:45.206 PM","2025-11-25 12:33:45,206 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 12:34:45.782 PM","2025-11-25 12:34:45,782 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 1:53:28.798 PM","2025-11-25 13:53:28,798 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/25/2025, 1:55:43.109 PM","2025-11-25 13:55:43,109 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/25/2025, 2:30:14.940 PM","2025-11-25 14:30:14,939 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 12:08:25.736 PM","2025-11-14 12:08:25,735 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 12:10:06.614 PM","2025-11-14 12:10:06,614 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 1:27:46.858 PM","2025-11-14 13:27:46,858 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 2:01:21.811 PM","2025-11-14 14:01:21,811 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 2:19:40.822 PM","2025-11-14 14:19:40,821 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 2:32:04.158 PM","2025-11-14 14:32:04,158 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 3:57:51.920 PM","2025-11-14 15:57:51,919 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 12:30:25.394 PM","2025-11-14 12:30:25,394 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 12:40:19.941 PM","2025-11-14 12:40:19,940 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 12:40:43.858 PM","2025-11-14 12:40:43,858 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 12:47:00.197 PM","2025-11-14 12:47:00,197 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 8:29:43.649 AM","2025-11-14 08:29:43,648 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 8:32:09.392 AM","2025-11-14 08:32:09,391 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 9:36:02.997 AM","2025-11-14 09:36:02,996 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 10:36:08.928 AM","2025-11-14 10:36:08,927 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 10:43:38.657 AM","2025-11-14 10:43:38,657 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 11:00:51.938 AM","2025-11-14 11:00:51,932 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/14/2025, 6:46:12.803 AM","2025-11-14 06:46:12,803 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 6:46:51.511 AM","2025-11-14 06:46:51,511 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 6:48:39.881 AM","2025-11-14 06:48:39,881 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 6:51:02.721 AM","2025-11-14 06:51:02,721 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 6:51:15.530 AM","2025-11-14 06:51:15,529 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 7:20:21.346 AM","2025-11-14 07:20:21,346 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 7:33:04.953 AM","2025-11-14 07:33:04,952 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/14/2025, 8:08:03.371 AM","2025-11-14 08:08:03,370 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
