time,resultDescription
2025-08-05T14:05:13.5429723Z,"2025-08-05 14:05:13,542 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-05T14:06:15.3251426Z,"2025-08-05 14:06:15,318 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T14:07:08.5054389Z,"2025-08-05 14:07:08,487 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T14:26:24.0789448Z,"2025-08-05 14:26:24,058 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-05T14:27:08.6718817Z,"2025-08-05 14:27:08,664 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-05T14:28:01.362142Z,"2025-08-05 14:28:01,362 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T14:29:46.9526193Z,"2025-08-05 14:29:46,951 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-05T14:31:41.3969461Z,"2025-08-05 14:31:41,365 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-05T14:49:30.7705244Z,"2025-08-05 14:49:30,759 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T14:51:30.2973905Z,"2025-08-05 14:51:30,297 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T14:54:55.0480619Z,"2025-08-05 14:54:55,047 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T15:07:30.9543223Z,"2025-08-05 15:07:30,948 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T15:31:44.5098746Z,"2025-08-05 15:31:44,509 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-05T15:31:59.5833646Z,"2025-08-05 15:31:59,583 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T15:33:14.036252Z,"2025-08-05 15:33:14,027 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T16:50:39.7938995Z,"2025-08-05 16:50:39,793 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T16:56:43.4639764Z,"2025-08-05 16:56:43,391 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-05T17:24:28.2529795Z,"2025-08-05 17:24:28,225 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T05:20:39.7846991Z,"2025-08-06 05:20:39,784 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T05:27:04.253762Z,"2025-08-06 05:27:04,253 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T06:10:54.341056Z,"2025-08-06 06:10:54,333 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T06:13:07.356241Z,"2025-08-06 06:13:07,353 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T06:26:37.1299195Z,"2025-08-06 06:26:37,129 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T06:57:11.0774528Z,"2025-08-06 06:57:11,076 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T07:01:04.2569199Z,"2025-08-06 07:01:04,256 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T07:08:15.6695849Z,"2025-08-06 07:08:15,668 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-08-06T07:10:05.0909021Z,"2025-08-06 07:10:05,090 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-08-06T07:11:12.619712Z,"2025-08-06 07:11:12,619 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-08-06T07:11:53.2327733Z,"2025-08-06 07:11:53,232 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-06T07:14:11.6950198Z,"2025-08-06 07:14:11,694 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-06T07:51:34.0180851Z,"2025-08-06 07:51:34,017 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:11:32.436383Z,"2025-08-06 08:11:32,434 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:33:23.0489055Z,"2025-08-06 08:33:23,046 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:36:12.4255665Z,"2025-08-06 08:36:12,425 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:38:31.0106082Z,"2025-08-06 08:38:31,010 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:40:11.3120906Z,"2025-08-06 08:40:11,311 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T08:40:32.8889714Z,"2025-08-06 08:40:32,888 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T08:40:57.4183144Z,"2025-08-06 08:40:57,416 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T09:24:18.4219225Z,"2025-08-06 09:24:18,414 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T09:28:19.595842Z,"2025-08-06 09:28:19,593 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T09:51:42.2718384Z,"2025-08-06 09:51:42,268 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T09:53:13.7623156Z,"2025-08-06 09:53:13,750 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T10:03:53.7672304Z,"2025-08-06 10:03:53,765 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T10:04:35.3115507Z,"2025-08-06 10:04:35,310 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T10:32:43.4310971Z,"2025-08-06 10:32:43,383 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T10:44:40.9541903Z,"2025-08-06 10:44:40,946 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:08:19.793031Z,"2025-08-06 11:08:19,792 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:15:15.8021403Z,"2025-08-06 11:15:15,792 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:16:18.8648137Z,"2025-08-06 11:16:18,855 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:17:42.810118Z,"2025-08-06 11:17:42,807 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:21:24.059239Z,"2025-08-06 11:21:24,059 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T11:21:57.4462648Z,"2025-08-06 11:21:57,439 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T12:32:54.9277034Z,"2025-08-06 12:32:54,910 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-06T12:44:46.9539239Z,"2025-08-06 12:44:46,937 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T12:56:46.7228539Z,"2025-08-06 12:56:46,722 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T13:37:05.9958503Z,"2025-08-06 13:37:05,991 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:01:33.9353845Z,"2025-08-06 14:01:33,840 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:04:57.0365608Z,"2025-08-06 14:04:57,036 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:06:56.9336562Z,"2025-08-06 14:06:56,925 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:09:52.1732067Z,"2025-08-06 14:09:52,159 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T14:10:01.525562Z,"2025-08-06 14:10:01,517 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:10:16.4396188Z,"2025-08-06 14:10:16,436 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:11:47.8454789Z,"2025-08-06 14:11:47,843 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:17:29.1952507Z,"2025-08-06 14:17:29,193 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:23:14.1710389Z,"2025-08-06 14:23:14,150 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:24:06.0951702Z,"2025-08-06 14:24:06,094 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:30:34.7892538Z,"2025-08-06 14:30:34,789 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:32:18.1590079Z,"2025-08-06 14:32:18,157 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:41:54.4304641Z,"2025-08-06 14:41:54,429 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:42:24.7659239Z,"2025-08-06 14:42:24,765 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T14:51:28.1886454Z,"2025-08-06 14:51:28,188 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-06T15:23:01.3040465Z,"2025-08-06 15:23:01,303 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T15:24:20.2990564Z,"2025-08-06 15:24:20,298 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T15:24:53.0354926Z,"2025-08-06 15:24:53,033 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-06T15:29:10.5638052Z,"2025-08-06 15:29:10,554 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-08-06T15:37:51.0342978Z,"2025-08-06 15:37:51,027 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T05:21:21.0457898Z,"2025-08-07 05:21:21,044 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T05:53:47.8144027Z,"2025-08-07 05:53:47,806 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:01:27.1547051Z,"2025-08-07 06:01:27,137 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T06:16:58.8305601Z,"2025-08-07 06:16:58,830 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:20:42.5342108Z,"2025-08-07 06:20:42,514 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:21:36.9269429Z,"2025-08-07 06:21:36,922 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:22:17.7289677Z,"2025-08-07 06:22:17,728 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:28:33.2086561Z,"2025-08-07 06:28:33,158 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:44:34.7246075Z,"2025-08-07 06:44:34,696 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T06:47:45.1171002Z,"2025-08-07 06:47:45,112 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T07:01:29.2678283Z,"2025-08-07 07:01:29,267 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T07:08:41.7018528Z,"2025-08-07 07:08:41,701 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T07:10:38.5135195Z,"2025-08-07 07:10:38,511 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T07:11:44.5622573Z,"2025-08-07 07:11:44,561 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T07:14:21.3884265Z,"2025-08-07 07:14:21,388 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-08-07T07:17:29.2462777Z,"2025-08-07 07:17:29,227 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-07T07:36:51.6213362Z,"2025-08-07 07:36:51,619 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
