time,resultDescription
2025-07-11T05:57:42.0964976Z,"2025-07-11 05:57:42,095 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T05:58:20.9056965Z,"2025-07-11 05:58:20,904 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T05:59:46.0335405Z,"2025-07-11 05:59:46,032 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T06:10:32.3158913Z,"2025-07-11 06:10:32,315 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T06:11:58.7566176Z,"2025-07-11 06:11:58,756 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T06:15:30.4643146Z,"2025-07-11 06:15:30,463 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T06:57:17.7270558Z,"2025-07-11 06:57:17,678 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T07:00:23.4172516Z,"2025-07-11 07:00:23,417 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T07:01:04.0315176Z,"2025-07-11 07:01:04,028 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T07:08:30.404684Z,"2025-07-11 07:08:30,366 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T07:09:12.8673205Z,"2025-07-11 07:09:12,866 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T07:09:55.9451816Z,"2025-07-11 07:09:55,938 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T07:12:47.2894178Z,"2025-07-11 07:12:47,277 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T07:20:25.5983079Z,"2025-07-11 07:20:25,576 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T07:21:03.8318514Z,"2025-07-11 07:21:03,831 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T07:45:10.3013942Z,"2025-07-11 07:45:10,263 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:22:19.2856973Z,"2025-07-11 08:22:19,206 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:37:01.8754603Z,"2025-07-11 08:37:01,840 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:43:33.5936359Z,"2025-07-11 08:43:33,525 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:51:43.5274069Z,"2025-07-11 08:51:43,521 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:51:47.842826Z,"2025-07-11 08:51:47,319 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:53:07.3591445Z,"2025-07-11 08:53:07,358 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:58:01.5968801Z,"2025-07-11 08:58:01,593 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T08:58:19.4899838Z,"2025-07-11 08:58:19,483 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T09:06:39.7313417Z,"2025-07-11 09:06:39,723 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T09:06:59.118701Z,"2025-07-11 09:06:59,099 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T09:07:26.7781675Z,"2025-07-11 09:07:26,771 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T09:11:33.8568331Z,"2025-07-11 09:11:33,847 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T09:27:11.3009889Z,"2025-07-11 09:27:11,214 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T09:28:12.9795071Z,"2025-07-11 09:28:12,979 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T09:28:44.5221293Z,"2025-07-11 09:28:43,764 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T09:30:02.9006504Z,"2025-07-11 09:30:02,900 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T09:30:57.2528853Z,"2025-07-11 09:30:56,581 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T09:31:23.012262Z,"2025-07-11 09:31:23,012 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T09:32:15.7237553Z,"2025-07-11 09:32:15,723 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T10:07:48.8224965Z,"2025-07-11 10:07:48,793 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T10:08:15.6495214Z,"2025-07-11 10:08:15,649 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T10:09:55.0765688Z,"2025-07-11 10:09:55,073 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T10:23:42.3801192Z,"2025-07-11 10:23:42,347 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-11T10:52:06.5168843Z,"2025-07-11 10:52:06,480 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T10:53:32.1501909Z,"2025-07-11 10:53:32,149 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T11:05:01.3381504Z,"2025-07-11 11:05:01,316 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T11:05:08.8513531Z,"2025-07-11 11:05:08,851 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T11:05:25.5693123Z,"2025-07-11 11:05:25,568 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T11:05:59.9467111Z,"2025-07-11 11:05:59,945 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T11:06:03.1891625Z,"2025-07-11 11:06:03,189 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T11:23:42.7575958Z,"2025-07-11 11:23:42,739 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T12:47:25.3953448Z,"2025-07-11 12:47:25,356 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T13:03:46.0254695Z,"2025-07-11 13:03:46,010 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:05:15.5365961Z,"2025-07-11 13:05:15,535 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:06:38.4181367Z,"2025-07-11 13:06:38,417 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T13:06:56.9014208Z,"2025-07-11 13:06:56,900 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:08:57.3593156Z,"2025-07-11 13:08:57,358 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:09:42.4695261Z,"2025-07-11 13:09:42,466 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:13:07.6134775Z,"2025-07-11 13:13:07,575 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:37:44.0357814Z,"2025-07-11 13:37:43,998 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:49:41.7007206Z,"2025-07-11 13:49:41,690 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:51:51.8596495Z,"2025-07-11 13:51:51,859 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T13:58:45.1173369Z,"2025-07-11 13:58:45,116 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T14:22:10.5015745Z,"2025-07-11 14:22:10,453 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-11T14:23:05.7778144Z,"2025-07-11 14:23:05,777 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T14:44:26.8390388Z,"2025-07-11 14:44:26,775 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T14:48:54.4226192Z,"2025-07-11 14:48:54,380 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T14:52:24.9232017Z,"2025-07-11 14:52:24,907 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T15:30:14.6490117Z,"2025-07-11 15:30:13,853 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:00:34.1485539Z,"2025-07-11 16:00:34,112 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:08:09.8052411Z,"2025-07-11 16:08:09,805 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:12:15.6990228Z,"2025-07-11 16:12:15,691 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:15:23.0343348Z,"2025-07-11 16:15:23,027 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:27:05.0469907Z,"2025-07-11 16:27:04,970 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:28:28.0753337Z,"2025-07-11 16:28:28,064 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:41:13.3881038Z,"2025-07-11 16:41:13,357 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-11T16:42:04.949605Z,"2025-07-11 16:42:04,949 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-11T16:43:08.6945862Z,"2025-07-11 16:43:08,681 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T12:24:16.3881507Z,"2025-07-13 12:24:16,342 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T12:32:21.7838161Z,"2025-07-13 12:32:21,739 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-13T14:09:53.6487757Z,"2025-07-13 14:09:53,571 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T14:16:29.4826076Z,"2025-07-13 14:16:29,481 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T14:18:57.0840906Z,"2025-07-13 14:18:57,081 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T14:21:05.3559469Z,"2025-07-13 14:21:05,355 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T14:41:32.5191743Z,"2025-07-13 14:41:32,478 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-13T15:08:56.2077521Z,"2025-07-13 15:08:56,150 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-14T05:28:14.2316741Z,"2025-07-14 05:28:14,218 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:21:54.6773905Z,"2025-07-14 06:21:54,624 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-14T06:30:43.624787Z,"2025-07-14 06:30:43,624 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:30:52.2240692Z,"2025-07-14 06:30:52,215 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:31:17.9586315Z,"2025-07-14 06:31:17,958 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:32:23.4659681Z,"2025-07-14 06:32:23,465 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:33:03.2306809Z,"2025-07-14 06:33:03,225 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:33:21.6522298Z,"2025-07-14 06:33:21,652 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:34:35.0551405Z,"2025-07-14 06:34:35,047 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-14T06:55:59.827206Z,"2025-07-14 06:55:59,797 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-14T06:56:31.9935284Z,"2025-07-14 06:56:31,973 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-14T06:56:39.5881669Z,"2025-07-14 06:56:39,587 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-14T06:56:56.5063173Z,"2025-07-14 06:56:56,502 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-14T07:12:14.6761787Z,"2025-07-14 07:12:14,675 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
