time,resultDescription
2025-10-06T13:22:00.9975679Z,"2025-10-06 13:22:00,997 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-06T13:24:41.3097198Z,"2025-10-06 13:24:41,309 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-06T13:32:55.4998822Z,"2025-10-06 13:32:55,499 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-06T14:49:08.8076256Z,"2025-10-06 14:49:08,806 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-06T14:51:03.7604588Z,"2025-10-06 14:51:03,760 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-06T15:07:43.7612194Z,"2025-10-06 15:07:43,760 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-06T15:23:45.1708429Z,"2025-10-06 15:23:45,166 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-06T15:24:37.6522862Z,"2025-10-06 15:24:37,651 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-06T15:26:25.8208828Z,"2025-10-06 15:26:25,820 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-06T15:25:42.9337173Z,"2025-10-06 15:25:42,933 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-06T16:13:45.8955283Z,"2025-10-06 16:13:45,894 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T05:21:43.6184581Z,"2025-10-07 05:21:43,605 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:25:01.1770963Z,"2025-10-07 06:25:01,175 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:35:23.6042866Z,"2025-10-07 06:35:23,602 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:36:28.6056657Z,"2025-10-07 06:36:28,604 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:37:28.2441979Z,"2025-10-07 06:37:28,243 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:39:00.2234737Z,"2025-10-07 06:39:00,223 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:57:55.5849593Z,"2025-10-07 06:57:55,584 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T06:56:38.6267116Z,"2025-10-07 06:56:38,625 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T06:59:37.8795847Z,"2025-10-07 06:59:37,879 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T07:37:56.7984719Z,"2025-10-07 07:37:56,798 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T07:35:14.2396533Z,"2025-10-07 07:35:14,238 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T07:38:35.7452767Z,"2025-10-07 07:38:35,744 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T07:48:51.7506493Z,"2025-10-07 07:48:51,749 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:06:55.6084595Z,"2025-10-07 08:06:55,608 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:08:38.3701223Z,"2025-10-07 08:08:38,369 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:08:42.6268486Z,"2025-10-07 08:08:42,626 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:21:12.8853669Z,"2025-10-07 08:21:12,885 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:22:00.8183054Z,"2025-10-07 08:22:00,817 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:25:41.6187292Z,"2025-10-07 08:25:41,618 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:30:29.3974951Z,"2025-10-07 08:30:29,397 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:31:25.1379122Z,"2025-10-07 08:31:25,137 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:23:41.5612174Z,"2025-10-07 08:23:41,560 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:36:35.8228268Z,"2025-10-07 08:36:35,822 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:32:36.7471901Z,"2025-10-07 08:32:36,743 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:42:25.453609Z,"2025-10-07 08:42:25,452 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:47:42.8356777Z,"2025-10-07 08:47:42,835 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:55:32.2869049Z,"2025-10-07 08:55:32,285 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T08:55:46.4080334Z,"2025-10-07 08:55:46,407 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T09:00:03.0614208Z,"2025-10-07 09:00:03,056 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T09:00:23.8551531Z,"2025-10-07 09:00:23,850 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-07T09:07:16.2180118Z,"2025-10-07 09:07:16,214 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T09:22:33.9015606Z,"2025-10-07 09:22:33,901 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T09:28:22.3035247Z,"2025-10-07 09:28:22,300 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T09:57:31.9608737Z,"2025-10-07 09:57:31,959 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:00:39.5990382Z,"2025-10-07 11:00:39,597 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:02:20.1288278Z,"2025-10-07 11:02:20,128 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:02:47.2535378Z,"2025-10-07 11:02:47,252 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:04:19.3809891Z,"2025-10-07 11:04:19,380 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:04:47.4584551Z,"2025-10-07 11:04:47,457 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:05:03.7440926Z,"2025-10-07 11:05:03,743 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:05:33.8646088Z,"2025-10-07 11:05:33,864 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:06:06.702289Z,"2025-10-07 11:06:06,701 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:11:12.4876326Z,"2025-10-07 11:11:12,487 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:19:34.2145982Z,"2025-10-07 11:19:34,214 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:20:23.4922481Z,"2025-10-07 11:20:23,483 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:20:26.5924332Z,"2025-10-07 11:20:26,591 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:27:31.7241673Z,"2025-10-07 11:27:31,723 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:27:42.7685912Z,"2025-10-07 11:27:42,767 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:28:16.2858002Z,"2025-10-07 11:28:16,284 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:28:38.7078714Z,"2025-10-07 11:28:38,707 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:34:26.1502029Z,"2025-10-07 11:34:26,149 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:35:23.8301025Z,"2025-10-07 11:35:23,829 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:36:23.362334Z,"2025-10-07 11:36:23,362 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:32:16.3464241Z,"2025-10-07 11:32:16,346 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T11:31:17.4366525Z,"2025-10-07 11:31:17,436 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:42:10.4256445Z,"2025-10-07 11:42:10,421 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:37:27.1901982Z,"2025-10-07 11:37:27,189 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:43:09.5576733Z,"2025-10-07 11:43:09,557 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T11:52:58.7451937Z,"2025-10-07 11:52:58,744 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:05:30.8051594Z,"2025-10-07 12:05:30,804 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:08:40.4267583Z,"2025-10-07 12:08:40,426 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:09:06.9676712Z,"2025-10-07 12:09:06,967 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:09:55.3693488Z,"2025-10-07 12:09:55,369 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:14:06.8238348Z,"2025-10-07 12:14:06,822 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:18:26.2098933Z,"2025-10-07 12:18:26,209 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:20:03.9349856Z,"2025-10-07 12:20:03,934 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:20:34.2768232Z,"2025-10-07 12:20:34,276 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:21:29.7456007Z,"2025-10-07 12:21:29,744 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:25:49.9951784Z,"2025-10-07 12:25:49,994 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:28:21.3077318Z,"2025-10-07 12:28:21,307 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-07T12:29:04.9023813Z,"2025-10-07 12:29:04,902 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:29:17.390759Z,"2025-10-07 12:29:17,390 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-07T12:29:41.2096461Z,"2025-10-07 12:29:41,208 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:31:36.5894638Z,"2025-10-07 12:31:36,589 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:30:46.3217418Z,"2025-10-07 12:30:46,321 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:30:48.8377478Z,"2025-10-07 12:30:48,837 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:33:17.6766598Z,"2025-10-07 12:33:17,676 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:32:13.2523842Z,"2025-10-07 12:32:13,251 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:35:34.8381187Z,"2025-10-07 12:35:34,837 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:36:04.9806042Z,"2025-10-07 12:36:04,980 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:36:35.6160496Z,"2025-10-07 12:36:35,615 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:43:32.8363288Z,"2025-10-07 12:43:32,836 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:44:19.2953584Z,"2025-10-07 12:44:19,295 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:45:57.7126597Z,"2025-10-07 12:45:57,712 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:47:31.8849299Z,"2025-10-07 12:47:31,884 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-10-07T12:55:49.0337623Z,"2025-10-07 12:55:49,033 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T12:56:58.0611839Z,"2025-10-07 12:56:58,059 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T13:27:06.3857519Z,"2025-10-07 13:27:06,374 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T13:28:31.8206546Z,"2025-10-07 13:28:31,820 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T13:46:08.79199Z,"2025-10-07 13:46:08,790 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-07T13:54:35.3114318Z,"2025-10-07 13:54:35,310 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-07T13:56:32.2116879Z,"2025-10-07 13:56:32,210 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
