time,resultDescription
2025-05-19T14:19:12.9865033Z,"2025-05-19 14:19:12,981 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T14:27:42.9635203Z,"2025-05-19 14:27:42,963 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T14:35:55.6522923Z,"2025-05-19 14:35:55,652 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T14:52:23.5189039Z,"2025-05-19 14:52:22,851 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T14:56:34.9654402Z,"2025-05-19 14:56:34,962 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-19T15:05:24.5948114Z,"2025-05-19 15:05:24,593 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-19T15:05:32.0971506Z,"2025-05-19 15:05:32,097 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T15:14:14.1277457Z,"2025-05-19 15:14:14,099 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-19T15:18:32.5539513Z,"2025-05-19 15:18:32,544 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-19T15:19:08.1119628Z,"2025-05-19 15:19:08,111 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T06:08:54.9655344Z,"2025-05-20 06:08:54,848 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T06:19:25.8114744Z,"2025-05-20 06:19:25,811 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-20T06:23:44.1160931Z,"2025-05-20 06:23:44,115 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T06:49:00.9225018Z,"2025-05-20 06:49:00,917 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-20T07:14:34.2194147Z,"2025-05-20 07:14:34,182 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T07:14:52.6714734Z,"2025-05-20 07:14:52,668 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T07:15:54.4715544Z,"2025-05-20 07:15:54,471 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T07:16:24.2615861Z,"2025-05-20 07:16:24,261 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T07:30:55.0575661Z,"2025-05-20 07:30:55,057 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-20T07:41:51.1119596Z,"2025-05-20 07:41:51,083 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-20T09:19:39.3295111Z,"2025-05-20 09:19:39,214 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-20T09:24:02.8248127Z,"2025-05-20 09:24:02,824 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-20T09:24:13.8876325Z,"2025-05-20 09:24:13,887 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-20T10:01:02.8278988Z,"2025-05-20 10:01:02,786 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T11:56:56.0523757Z,"2025-05-20 11:56:56,018 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T11:57:17.5528927Z,"2025-05-20 11:57:17,552 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:18:03.6834795Z,"2025-05-20 12:18:03,601 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:20:33.5758065Z,"2025-05-20 12:20:33,575 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:23:41.2004194Z,"2025-05-20 12:23:41,200 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:24:08.8182905Z,"2025-05-20 12:24:08,099 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:26:07.6944205Z,"2025-05-20 12:26:07,691 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:32:15.8758258Z,"2025-05-20 12:32:15,875 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:36:37.8999868Z,"2025-05-20 12:36:37,899 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T12:39:01.5240026Z,"2025-05-20 12:39:01,523 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-20T13:51:32.090774Z,"2025-05-20 13:51:32,067 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T13:53:49.0688427Z,"2025-05-20 13:53:49,068 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:05:12.3508867Z,"2025-05-20 14:05:12,350 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:15:25.0042946Z,"2025-05-20 14:15:24,962 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:29:46.2799785Z,"2025-05-20 14:29:46,277 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:30:40.0272564Z,"2025-05-20 14:30:40,026 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:38:05.9718026Z,"2025-05-20 14:38:04,333 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:38:43.9324715Z,"2025-05-20 14:38:43,928 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:45:33.1850023Z,"2025-05-20 14:45:33,184 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T14:45:49.8269868Z,"2025-05-20 14:45:49,826 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T15:05:57.9709195Z,"2025-05-20 15:05:57,940 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T15:06:22.6697247Z,"2025-05-20 15:06:20,739 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T15:07:13.6319713Z,"2025-05-20 15:07:13,625 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T15:10:52.3770729Z,"2025-05-20 15:10:52,375 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-20T20:36:18.0846543Z,"2025-05-20 20:36:18,068 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-20T20:36:25.549529Z,"2025-05-20 20:36:25,549 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T05:53:10.5698067Z,"2025-05-21 05:53:09,767 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T06:18:44.9160509Z,"2025-05-21 06:18:44,896 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T06:51:38.7744854Z,"2025-05-21 06:51:38,695 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T06:54:21.6259672Z,"2025-05-21 06:54:21,625 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T06:54:47.9551497Z,"2025-05-21 06:54:47,954 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T06:55:03.7987904Z,"2025-05-21 06:55:03,798 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T07:33:14.7801999Z,"2025-05-21 07:33:14,779 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T07:36:45.3772496Z,"2025-05-21 07:36:45,377 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T07:37:41.2830729Z,"2025-05-21 07:37:41,282 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T07:47:08.68203Z,"2025-05-21 07:47:06,541 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-21T07:47:08.6821273Z,"2025-05-21 07:47:06,680 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T07:47:08.682148Z,"2025-05-21 07:47:07,664 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T07:47:08.8286803Z,"2025-05-21 07:47:08,828 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-05-21T07:47:21.3523282Z,"2025-05-21 07:47:21,352 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:06:38.3692908Z,"2025-05-21 08:06:38,350 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:08:32.2832387Z,"2025-05-21 08:08:32,283 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:09:14.8490285Z,"2025-05-21 08:09:14,848 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:09:50.5022558Z,"2025-05-21 08:09:50,495 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:27:34.5809894Z,"2025-05-21 08:27:34,557 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T08:33:48.594279Z,"2025-05-21 08:33:48,586 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T08:34:20.8877898Z,"2025-05-21 08:34:20,886 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T08:35:10.3542953Z,"2025-05-21 08:35:10,354 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T08:42:27.0323668Z,"2025-05-21 08:42:27,011 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T09:16:54.0517786Z,"2025-05-21 09:16:54,025 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T09:17:35.1003374Z,"2025-05-21 09:17:35,100 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T09:27:15.101349Z,"2025-05-21 09:27:14,882 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:31:11.2960636Z,"2025-05-21 10:31:11,265 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T10:31:49.9119206Z,"2025-05-21 10:31:49,911 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T10:33:43.209827Z,"2025-05-21 10:33:43,140 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:36:46.0608441Z,"2025-05-21 10:36:46,060 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:40:47.9887035Z,"2025-05-21 10:40:47,966 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:43:44.6564463Z,"2025-05-21 10:43:44,610 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:46:52.7946473Z,"2025-05-21 10:46:52,792 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T10:47:20.8180617Z,"2025-05-21 10:47:20,817 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T10:58:49.7490013Z,"2025-05-21 10:58:49,704 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T11:16:42.0109328Z,"2025-05-21 11:16:41,950 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T11:58:53.0053132Z,"2025-05-21 11:58:52,977 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T12:04:40.1739209Z,"2025-05-21 12:04:40,168 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T12:10:31.9899152Z,"2025-05-21 12:10:31,987 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T12:13:44.762386Z,"2025-05-21 12:13:44,760 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T12:42:26.0369361Z,"2025-05-21 12:42:25,961 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T12:42:59.8387273Z,"2025-05-21 12:42:59,834 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T12:46:01.5196979Z,"2025-05-21 12:46:01,516 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T12:56:09.3645395Z,"2025-05-21 12:56:09,331 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T12:57:04.3680483Z,"2025-05-21 12:57:04,367 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T13:00:47.8986141Z,"2025-05-21 13:00:47,897 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T13:01:42.5495735Z,"2025-05-21 13:01:42,549 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T13:09:54.9232945Z,"2025-05-21 13:09:54,886 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T13:11:05.9878691Z,"2025-05-21 13:11:05,987 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T13:12:21.852219Z,"2025-05-21 13:12:21,851 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T13:18:37.5085313Z,"2025-05-21 13:18:37,502 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T13:26:32.9883981Z,"2025-05-21 13:26:32,982 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T13:36:34.3403649Z,"2025-05-21 13:36:34,333 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T13:46:28.7074296Z,"2025-05-21 13:46:28,678 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-21T14:10:16.4600351Z,"2025-05-21 14:10:16,388 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-21T15:59:54.1171491Z,"2025-05-21 15:59:54,101 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-21T16:13:42.6501636Z,"2025-05-21 16:13:42,575 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T06:13:13.3021761Z,"2025-05-22 06:13:13,283 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T06:13:35.4166338Z,"2025-05-22 06:13:35,416 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T06:13:56.2464393Z,"2025-05-22 06:13:56,246 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T06:15:30.5450704Z,"2025-05-22 06:15:30,544 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T06:16:12.3524105Z,"2025-05-22 06:16:12,352 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T06:47:47.1244481Z,"2025-05-22 06:47:46,956 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T06:48:20.9898208Z,"2025-05-22 06:48:20,989 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T07:02:05.4815969Z,"2025-05-22 07:02:03,526 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:05:17.1263355Z,"2025-05-22 07:05:17,125 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:07:21.2974516Z,"2025-05-22 07:07:21,297 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T07:07:34.5260538Z,"2025-05-22 07:07:34,525 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T07:18:22.1028647Z,"2025-05-22 07:18:22,092 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:19:32.468907Z,"2025-05-22 07:19:32,468 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:21:07.2056464Z,"2025-05-22 07:21:07,205 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:24:34.1850867Z,"2025-05-22 07:24:34,184 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:27:09.6930548Z,"2025-05-22 07:27:09,681 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:47:42.4177678Z,"2025-05-22 07:47:42,385 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:49:18.3010456Z,"2025-05-22 07:49:18,296 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:49:56.0302124Z,"2025-05-22 07:49:56,030 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:51:12.7726256Z,"2025-05-22 07:51:12,772 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T07:51:53.5219267Z,"2025-05-22 07:51:53,521 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T08:05:05.0958446Z,"2025-05-22 08:05:05,088 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T08:07:52.6052702Z,"2025-05-22 08:07:52,603 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T08:08:35.4814219Z,"2025-05-22 08:08:35,481 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T08:12:03.9695754Z,"2025-05-22 08:12:03,969 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T08:21:49.3431044Z,"2025-05-22 08:21:49,334 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T08:46:07.6745278Z,"2025-05-22 08:46:07,650 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T09:05:35.3073657Z,"2025-05-22 09:05:35,238 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T09:08:41.083949Z,"2025-05-22 09:08:41,062 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T09:09:20.6920713Z,"2025-05-22 09:09:20,686 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T09:11:37.4900031Z,"2025-05-22 09:11:37,489 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T09:55:17.4518155Z,"2025-05-22 09:55:17,422 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T10:39:48.468936Z,"2025-05-22 10:39:48,447 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T10:41:49.6085602Z,"2025-05-22 10:41:49,602 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T12:01:24.799024Z,"2025-05-22 12:01:24,774 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T12:31:46.4412368Z,"2025-05-22 12:31:46,379 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T12:34:09.2080954Z,"2025-05-22 12:34:09,207 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T12:38:52.4510988Z,"2025-05-22 12:38:52,450 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T12:58:32.3578423Z,"2025-05-22 12:58:32,334 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T12:59:19.7258524Z,"2025-05-22 12:59:19,721 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T13:00:55.5792657Z,"2025-05-22 13:00:55,573 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-22T13:22:45.4297538Z,"2025-05-22 13:22:45,372 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T13:26:36.5521743Z,"2025-05-22 13:26:36,551 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T14:26:01.0618207Z,"2025-05-22 14:26:00,978 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
